a1 a2 a3 a4 a5 a6 a7 RMSE it
1.029e-01 1.000e+00 5.984e-01 9.606e-01 2.138e-01 1.000e-03 2.449e-01 4.197e-01 250
9.293e-02 5.577e-01 1.685e-01 2.936e-01 3.259e-01 6.108e-01 8.574e-01 5.702e-01 250
1.151e-01 1.981e-01 3.922e-01 4.529e-01 3.077e-01 1.000e-03 9.808e-01 4.569e-01 250
7.856e-02 1.732e-01 6.844e-01 1.000e+00 1.000e-03 1.000e-03 1.000e+00 4.802e-01 250
1.177e-01 5.990e-01 8.959e-01 1.000e+00 8.791e-02 3.246e-01 1.000e+00 5.131e-01 250
8.964e-02 7.069e-01 3.175e-01 4.748e-01 1.000e+00 1.007e-01 1.000e+00 4.617e-01 250
9.539e-02 4.864e-01 4.951e-01 8.285e-01 1.000e-03 3.382e-01 1.126e-02 3.096e-01 250
1.020e-01 3.814e-01 5.356e-01 6.198e-01 4.033e-01 3.609e-02 8.394e-01 5.209e-01 250
8.225e-01 6.042e-02 1.000e+00 7.472e-01 1.000e-03 1.000e-03 1.000e+00 1.039e+00 250
1.018e-01 1.000e+00 5.074e-01 8.487e-01 3.938e-01 1.819e-01 1.000e+00 3.982e-01 250
1.083e-01 8.320e-01 6.482e-01 1.000e+00 1.427e-02 4.426e-01 7.532e-02 4.433e-01 250
1.001e-01 4.920e-01 3.857e-01 4.793e-01 5.590e-01 1.000e-03 7.285e-01 4.898e-01 250
1.141e-01 4.623e-01 3.930e-01 5.203e-01 1.958e-01 1.658e-01 9.421e-01 4.397e-01 250
1.063e-01 6.979e-01 4.841e-01 7.806e-01 1.684e-01 1.000e-03 9.438e-01 3.535e-01 250
8.538e-02 5.553e-01 3.494e-01 5.396e-01 6.731e-01 1.000e-03 7.914e-01 4.007e-01 250
1.068e-01 5.900e-01 3.006e-01 4.728e-01 5.080e-01 4.020e-02 1.000e+00 3.447e-01 250
1.230e-01 3.218e-01 3.508e-01 4.718e-01 1.000e-03 8.966e-02 9.090e-01 4.052e-01 250
1.185e-01 4.455e-01 2.440e-01 3.757e-01 1.738e-01 4.871e-03 4.441e-01 3.372e-01 250
1.035e-01 9.053e-02 2.368e-01 3.499e-01 3.668e-01 1.000e-03 1.000e+00 3.988e-01 250
1.050e-01 2.760e-01 4.765e-01 6.462e-01 1.000e-03 1.253e-01 6.085e-01 4.450e-01 250
1.032e-01 7.257e-01 5.289e-01 9.349e-01 1.000e-03 3.233e-01 7.691e-01 3.960e-01 250
1.064e-01 3.020e-01 2.570e-01 4.481e-01 2.987e-03 1.975e-01 4.504e-01 4.089e-01 250
9.186e-02 2.945e-01 5.609e-01 7.336e-01 2.493e-01 1.000e-03 7.294e-01 4.947e-01 250
8.326e-02 5.511e-01 6.590e-01 1.000e+00 2.807e-01 3.734e-02 7.840e-01 4.231e-01 250
8.949e-02 4.163e-01 5.664e-01 9.230e-01 1.000e-03 1.000e-03 7.312e-01 4.371e-01 250
1.157e-01 6.159e-01 4.493e-01 7.228e-01 1.000e-03 1.000e-03 9.748e-01 4.715e-01 250
1.194e-01 9.660e-01 4.553e-01 6.645e-01 5.053e-01 1.000e-03 1.000e+00 4.994e-01 250
9.248e-02 1.000e+00 6.200e-01 1.000e+00 2.930e-01 3.561e-01 7.404e-01 4.402e-01 250
1.066e-01 6.881e-01 6.013e-01 9.405e-01 1.000e-03 3.384e-01 2.769e-01 3.704e-01 250
8.928e-02 7.513e-01 5.830e-01 9.772e-01 1.524e-01 3.765e-01 7.337e-01 4.149e-01 250
1.084e-01 7.906e-01 6.309e-01 1.000e+00 1.000e-03 1.582e-01 4.818e-01 4.106e-01 250
1.152e-01 7.800e-01 6.653e-01 9.283e-01 6.449e-02 1.000e-03 8.205e-01 4.610e-01 250
1.134e-01 4.457e-01 2.036e-01 2.829e-01 4.301e-01 1.000e-03 4.925e-01 3.965e-01 250
1.026e-01 6.015e-01 5.691e-01 8.645e-01 1.126e-01 1.000e-03 8.821e-01 4.594e-01 250
1.062e-01 4.826e-01 4.065e-01 6.692e-01 5.599e-03 1.657e-01 5.909e-01 3.632e-01 250
9.427e-02 7.062e-01 3.558e-01 5.563e-01 6.763e-01 1.000e-03 8.107e-01 3.902e-01 250
1.224e-01 4.445e-01 3.302e-01 5.027e-01 1.000e-03 1.000e-03 7.405e-01 3.421e-01 250
1.128e-01 4.566e-01 3.934e-01 6.164e-01 1.000e-03 1.423e-01 1.000e+00 4.450e-01 250
1.058e-01 3.279e-01 2.495e-01 3.538e-01 5.437e-01 8.755e-03 1.000e+00 3.130e-01 250
1.002e-01 4.397e-01 4.354e-01 7.151e-01 1.000e-03 2.207e-01 5.797e-01 3.608e-01 250
1.073e-01 7.700e-01 5.524e-01 9.347e-01 1.000e-03 6.409e-01 6.302e-01 4.395e-01 250
1.364e-01 3.384e-01 2.117e-01 2.644e-01 2.524e-01 1.779e-01 8.907e-01 3.441e-01 250
1.060e-01 3.217e-01 3.723e-01 5.551e-01 1.000e-03 1.000e-03 1.000e-03 3.173e-01 250
8.395e-02 8.266e-01 3.197e-01 5.102e-01 9.647e-01 1.983e-01 1.000e+00 4.280e-01 250
8.390e-02 2.274e-01 2.708e-01 4.604e-01 2.362e-01 1.000e-03 7.524e-01 4.037e-01 250
1.155e-01 7.863e-01 4.617e-01 7.014e-01 5.477e-02 6.111e-01 8.305e-01 4.155e-01 250
1.130e-01 2.247e-01 2.882e-01 4.164e-01 1.000e-03 4.634e-02 3.109e-01 3.063e-01 250
8.248e-02 4.799e-01 5.289e-01 9.577e-01 1.000e-03 1.000e+00 4.174e-01 4.398e-01 250
1.060e-01 6.558e-01 6.390e-01 9.570e-01 1.000e-03 4.780e-01 3.081e-01 3.962e-01 250
1.116e-01 8.262e-01 5.994e-01 8.839e-01 1.756e-01 1.000e-03 8.870e-01 4.350e-01 250
9.118e-02 2.993e-01 4.861e-01 7.140e-01 9.379e-02 1.706e-03 6.166e-01 4.363e-01 250
1.069e-01 4.748e-01 4.376e-01 6.792e-01 1.000e-03 1.692e-01 9.259e-01 3.745e-01 250
1.245e-01 1.000e+00 3.334e-01 5.071e-01 6.849e-01 1.000e-03 1.000e+00 4.739e-01 250
1.057e-01 5.468e-01 7.212e-01 9.712e-01 1.000e-03 1.530e-01 6.875e-01 4.794e-01 250
1.087e-01 4.914e-01 4.607e-01 6.766e-01 4.451e-02 1.000e-03 7.484e-01 3.887e-01 250
9.703e-02 5.379e-01 5.042e-01 8.595e-01 1.000e-03 2.317e-01 9.611e-01 3.481e-01 250
1.093e-01 5.803e-01 2.317e-01 4.015e-01 4.305e-01 1.377e-01 9.074e-01 4.290e-01 250
1.002e-01 6.951e-01 3.441e-01 5.282e-01 1.992e-01 4.498e-01 7.085e-01 4.250e-01 250
1.117e-01 1.000e+00 4.450e-01 7.239e-01 1.533e-01 6.210e-01 8.813e-01 4.356e-01 250
1.038e-01 1.000e+00 4.153e-01 7.031e-01 6.015e-01 1.000e-03 8.836e-01 4.185e-01 250
1.147e-01 6.627e-01 3.632e-01 5.428e-01 3.599e-01 5.571e-02 1.000e+00 3.794e-01 250
7.478e-02 2.788e-01 4.668e-01 6.776e-01 5.861e-01 1.000e-03 1.000e+00 4.937e-01 250
1.088e-01 2.745e-01 2.526e-01 3.764e-01 2.752e-01 1.000e-03 1.000e+00 2.741e-01 250
9.690e-02 1.000e+00 4.460e-01 7.074e-01 8.185e-01 1.000e-03 1.000e+00 3.963e-01 250
1.121e-01 8.179e-01 6.472e-01 9.758e-01 1.643e-02 4.609e-01 8.155e-01 4.283e-01 250
9.339e-02 6.731e-01 2.448e-01 4.062e-01 8.002e-01 1.789e-01 1.000e+00 3.887e-01 250
1.020e-01 6.891e-01 5.705e-01 9.611e-01 1.000e-03 1.767e-01 5.814e-01 3.517e-01 250
1.321e-01 3.903e-01 3.798e-01 4.904e-01 1.000e-03 4.540e-01 1.000e+00 4.702e-01 250
1.352e-01 2.345e-01 2.588e-01 3.146e-01 2.468e-01 1.000e-03 1.000e+00 3.830e-01 250
9.411e-02 8.818e-01 4.473e-01 7.114e-01 3.179e-01 5.445e-01 1.000e+00 4.188e-01 250
1.114e-01 4.821e-01 2.009e-01 3.034e-01 6.539e-01 1.324e-01 1.000e+00 2.968e-01 250
9.511e-02 4.119e-01 5.282e-01 7.802e-01 1.000e-03 8.959e-01 7.232e-01 4.278e-01 250
1.051e-01 5.328e-01 2.783e-01 4.104e-01 6.055e-01 1.000e-03 8.797e-01 3.349e-01 250
8.426e-02 3.468e-01 5.739e-01 9.274e-01 1.000e-03 3.336e-01 6.052e-01 3.935e-01 250
8.920e-02 6.019e-01 4.797e-01 7.532e-01 4.595e-01 1.000e-03 1.000e+00 4.380e-01 250
1.276e-01 3.431e-01 5.255e-01 6.166e-01 1.000e-03 4.213e-01 6.696e-01 5.282e-01 250
1.184e-01 1.000e+00 5.176e-01 8.992e-01 2.802e-02 5.375e-01 7.388e-01 4.274e-01 250
9.265e-02 5.046e-01 3.358e-01 4.837e-01 4.741e-01 1.000e-03 5.822e-01 4.030e-01 250
9.190e-02 4.497e-01 5.109e-01 8.345e-01 5.093e-02 3.201e-01 9.214e-01 5.387e-01 250
9.364e-02 4.858e-01 6.936e-01 1.000e+00 1.000e-03 7.326e-01 2.468e-01 4.358e-01 250
1.153e-01 7.033e-01 5.588e-01 8.233e-01 2.445e-02 2.346e-01 8.773e-01 4.090e-01 250
1.010e-01 6.929e-01 4.446e-01 6.911e-01 3.158e-01 1.133e-01 9.316e-01 4.046e-01 250
1.133e-01 1.190e-01 3.500e-01 4.301e-01 1.000e-03 1.000e-03 4.370e-01 3.932e-01 250
8.684e-02 8.383e-01 6.369e-01 9.838e-01 4.107e-01 1.035e-01 6.428e-01 4.759e-01 250
1.159e-01 4.101e-01 4.303e-01 4.683e-01 4.119e-01 1.000e-03 6.585e-01 4.967e-01 250
8.705e-02 4.090e-01 5.287e-01 8.898e-01 1.000e-03 2.901e-02 5.163e-01 3.692e-01 250
8.667e-02 4.368e-01 4.262e-01 6.469e-01 2.854e-01 2.720e-02 6.262e-01 4.415e-01 250
1.026e-01 6.531e-01 6.531e-01 1.000e+00 1.000e-03 5.850e-01 9.994e-01 3.685e-01 250
1.090e-01 5.656e-01 4.364e-01 7.196e-01 1.000e-03 3.678e-01 8.646e-01 3.385e-01 250
1.084e-01 4.961e-01 4.490e-01 6.950e-01 1.000e-03 1.000e-03 7.065e-01 3.348e-01 250
1.111e-01 5.769e-01 5.533e-01 8.024e-01 1.000e-03 1.390e-01 2.311e-01 3.948e-01 250
1.207e-01 7.031e-01 4.197e-01 6.353e-01 5.981e-02 2.034e-01 4.465e-01 4.090e-01 250
1.284e-01 1.000e-03 4.970e-01 6.227e-01 1.000e-03 1.000e-03 4.911e-01 3.331e-01 250
1.104e-01 5.881e-01 4.969e-01 7.338e-01 5.335e-03 5.883e-01 4.233e-01 3.966e-01 250
9.777e-02 5.671e-01 3.100e-01 4.251e-01 8.919e-01 1.000e-03 1.000e+00 4.155e-01 250
1.115e-01 3.844e-01 3.172e-01 4.450e-01 2.929e-01 1.000e-03 1.000e+00 3.398e-01 250
9.108e-02 1.000e-03 7.141e-01 1.000e+00 1.000e-03 1.000e-03 2.066e-01 3.920e-01 250
8.652e-02 5.712e-01 4.686e-01 7.574e-01 2.557e-01 9.690e-02 4.989e-01 4.686e-01 250
1.244e-01 5.627e-01 3.170e-01 5.369e-01 1.000e-03 7.065e-01 7.633e-01 4.084e-01 250
9.768e-02 3.681e-01 2.141e-01 3.126e-01 7.911e-01 1.000e-03 9.180e-01 5.074e-01 250
8.652e-02 5.816e-01 4.387e-01 7.302e-01 4.849e-01 1.000e-03 1.000e+00 3.826e-01 250
1.082e-01 7.447e-01 2.773e-01 4.305e-01 7.854e-01 1.000e-03 1.000e+00 4.073e-01 250
1.009e-01 2.528e-01 4.109e-01 5.782e-01 1.953e-02 6.005e-02 9.063e-01 3.624e-01 250
1.131e-01 4.979e-01 2.578e-01 3.808e-01 2.451e-01 1.727e-01 6.979e-01 3.688e-01 250
1.275e-01 6.376e-01 3.112e-01 4.194e-01 2.882e-01 2.381e-01 1.000e+00 4.424e-01 250
1.006e-01 3.511e-01 3.808e-01 5.763e-01 1.261e-01 1.000e-03 1.000e+00 3.278e-01 250
1.105e-01 2.817e-03 4.676e-01 6.164e-01 6.431e-02 1.000e-03 9.331e-01 3.762e-01 250
8.661e-02 1.227e-01 3.948e-01 5.477e-01 3.652e-01 1.000e-03 9.472e-01 4.389e-01 250
1.149e-01 2.848e-01 2.164e-01 2.815e-01 6.920e-01 1.000e-03 1.000e+00 4.081e-01 250
1.041e-01 2.208e-01 6.425e-01 7.955e-01 1.000e-03 1.000e-03 8.671e-01 4.926e-01 250
9.717e-02 7.332e-01 5.122e-01 7.408e-01 6.141e-01 1.000e-03 1.000e+00 4.833e-01 250
9.953e-02 3.734e-01 2.055e-01 3.142e-01 7.465e-01 2.626e-02 1.000e+00 4.581e-01 250
1.002e-01 4.079e-01 3.970e-01 6.605e-01 1.000e-03 7.101e-01 9.291e-01 3.862e-01 250
9.894e-02 3.583e-01 5.160e-01 7.473e-01 1.000e-03 1.905e-01 8.344e-01 3.856e-01 250
1.023e-01 2.811e-01 8.891e-01 1.000e+00 1.928e-01 1.000e-03 7.875e-01 5.158e-01 250
1.068e-01 1.000e-03 6.574e-01 8.329e-01 1.000e-03 1.000e-03 4.743e-01 3.998e-01 250
9.416e-02 4.076e-01 4.884e-01 7.691e-01 2.589e-03 4.115e-01 1.527e-01 3.697e-01 250
1.077e-01 5.475e-01 4.342e-01 6.026e-01 2.858e-01 1.000e-03 8.115e-01 4.117e-01 250
9.884e-02 3.703e-01 4.383e-01 6.420e-01 1.116e-01 1.000e-03 8.522e-01 3.546e-01 250
1.130e-01 5.126e-01 3.608e-01 4.640e-01 4.438e-01 1.000e-03 8.514e-01 4.389e-01 250
1.234e-01 7.496e-01 3.398e-01 5.175e-01 2.039e-01 2.627e-01 8.625e-01 4.145e-01 250
1.175e-01 5.002e-01 2.709e-01 3.940e-01 1.727e-01 3.395e-01 8.843e-01 3.869e-01 250
1.081e-01 4.496e-01 3.809e-01 5.398e-01 2.695e-01 2.326e-02 8.625e-01 4.296e-01 250
1.000e+00 1.494e-01 1.000e+00 9.425e-01 9.953e-01 1.000e-03 1.000e+00 1.103e+00 250
9.822e-02 3.417e-01 2.545e-01 3.801e-01 5.831e-01 1.000e-03 8.776e-01 3.499e-01 250
1.169e-01 6.049e-01 5.047e-01 7.523e-01 1.000e-03 6.962e-01 9.478e-01 4.859e-01 250
1.161e-01 4.341e-01 3.897e-01 4.996e-01 1.572e-01 8.768e-02 4.683e-01 4.999e-01 250
1.081e-01 7.412e-01 6.655e-01 1.000e+00 1.000e-03 4.959e-01 3.809e-01 4.150e-01 250
1.130e-01 3.906e-02 4.047e-01 4.618e-01 2.259e-01 1.000e-03 5.822e-01 4.505e-01 250
1.190e-01 3.577e-01 7.679e-01 8.755e-01 1.000e-03 1.648e-01 8.002e-01 5.168e-01 250
9.022e-02 9.916e-01 6.239e-01 9.870e-01 1.721e-01 6.562e-01 5.979e-01 5.417e-01 250
8.823e-02 3.403e-01 5.102e-01 6.759e-01 3.911e-01 1.000e-03 7.459e-01 4.910e-01 250
1.059e-01 5.539e-01 3.567e-01 6.086e-01 1.299e-01 2.089e-01 1.000e+00 3.992e-01 250
1.152e-01 4.676e-01 3.974e-01 4.640e-01 5.762e-01 1.000e-03 8.802e-01 4.878e-01 250
9.155e-02 3.861e-01 3.175e-01 4.608e-01 5.813e-01 1.000e-03 8.050e-01 4.025e-01 250
8.732e-02 5.916e-01 3.836e-01 6.901e-01 3.964e-01 1.024e-01 9.907e-01 4.143e-01 250
1.216e-01 3.901e-01 2.575e-01 4.196e-01 1.000e-03 6.239e-01 4.974e-01 4.390e-01 250
1.062e-01 1.000e-03 5.863e-01 7.769e-01 4.636e-02 1.000e-03 1.000e+00 3.373e-01 250
1.031e-01 3.796e-01 3.434e-01 4.635e-01 3.676e-01 5.399e-02 8.175e-01 4.027e-01 250
8.002e-01 4.119e-01 1.000e+00 1.000e+00 4.399e-01 1.159e-01 1.000e+00 1.198e+00 250
9.936e-02 9.557e-01 5.494e-01 1.000e+00 2.563e-01 1.000e-03 8.630e-01 4.204e-01 250
9.203e-02 3.564e-01 3.088e-01 5.139e-01 3.602e-01 1.000e-03 1.000e+00 3.837e-01 250
1.199e-01 5.499e-01 3.755e-01 5.776e-01 7.310e-02 1.069e-02 9.604e-01 3.887e-01 250
1.095e-01 3.657e-01 3.444e-01 5.283e-01 1.000e-03 3.790e-02 8.202e-01 3.971e-01 250
1.242e-01 3.261e-01 3.526e-01 4.363e-01 1.309e-01 1.555e-01 1.000e+00 4.402e-01 250
9.057e-02 4.417e-01 5.367e-01 8.289e-01 1.000e-03 9.348e-01 6.017e-01 4.678e-01 250
1.016e-01 3.248e-01 2.807e-01 4.243e-01 2.644e-01 8.966e-02 1.000e+00 3.208e-01 250
9.181e-02 4.488e-01 5.098e-01 8.665e-01 1.000e-03 3.529e-01 6.808e-01 4.472e-01 250
1.251e-01 7.859e-01 3.857e-01 6.767e-01 2.278e-02 3.652e-01 9.616e-01 4.633e-01 250
1.046e-01 9.808e-01 6.610e-01 1.000e+00 3.082e-01 1.000e-03 8.375e-01 4.142e-01 250
9.833e-02 5.249e-01 6.938e-01 1.000e+00 1.000e-03 3.107e-01 2.624e-01 4.088e-01 250
8.243e-02 1.000e+00 7.463e-01 1.000e+00 5.787e-01 4.344e-01 7.945e-01 6.675e-01 250
9.228e-02 4.743e-01 2.880e-01 5.292e-01 2.244e-01 2.018e-01 8.048e-01 4.332e-01 250
1.011e-01 8.894e-01 6.164e-01 1.000e+00 1.435e-01 2.828e-01 7.785e-01 4.199e-01 250
8.429e-01 3.686e-01 7.917e-01 4.404e-01 6.731e-01 1.000e-03 1.000e+00 1.168e+00 250
1.222e-01 9.488e-01 4.911e-01 7.148e-01 2.354e-01 3.965e-02 6.094e-01 4.764e-01 250
1.091e-01 7.792e-01 6.429e-01 1.000e+00 1.000e-03 3.666e-01 8.379e-01 3.734e-01 250
1.147e-01 2.584e-01 5.741e-01 6.908e-01 1.000e-03 1.000e-03 1.000e+00 5.017e-01 250
9.701e-02 2.029e-01 1.897e-01 3.131e-01 2.035e-01 5.129e-02 5.485e-01 3.555e-01 250
9.645e-02 7.239e-01 6.323e-01 1.000e+00 1.607e-01 1.847e-01 9.538e-01 4.651e-01 250
1.022e-01 5.958e-01 3.342e-01 5.699e-01 3.156e-01 1.000e-03 7.875e-01 3.602e-01 250
8.239e-02 2.782e-01 5.191e-01 8.135e-01 1.000e-03 7.285e-01 1.000e+00 3.892e-01 250
9.120e-02 6.414e-01 5.136e-01 8.027e-01 2.483e-01 3.202e-01 1.000e+00 4.367e-01 250
9.832e-02 6.028e-01 6.518e-01 1.000e+00 1.496e-02 1.000e-03 5.226e-01 4.135e-01 250
1.115e-01 4.436e-01 2.297e-01 3.242e-01 7.473e-01 1.000e-03 1.000e+00 3.043e-01 250
1.100e-01 4.248e-01 4.117e-01 5.725e-01 1.666e-01 1.000e-03 8.595e-01 4.136e-01 250
1.049e-01 4.489e-01 3.286e-01 4.322e-01 7.121e-01 1.000e-03 1.000e+00 4.180e-01 250
8.768e-02 3.120e-01 3.928e-01 6.099e-01 2.935e-01 7.204e-03 1.000e+00 3.841e-01 250
8.647e-02 8.700e-02 4.137e-01 5.688e-01 1.784e-01 1.000e-03 7.243e-01 4.184e-01 250
1.006e-01 2.809e-01 4.461e-01 5.946e-01 1.354e-01 1.000e-03 1.000e+00 4.170e-01 250
1.063e-01 7.504e-01 6.125e-01 9.986e-01 1.000e-03 5.417e-01 1.000e+00 4.450e-01 250
1.225e-01 6.442e-01 4.400e-01 6.693e-01 1.000e-03 1.166e-01 6.442e-01 4.146e-01 250
1.081e-01 2.347e-01 2.834e-01 4.240e-01 8.330e-02 1.000e-03 6.905e-01 4.251e-01 250
1.015e-01 7.698e-01 4.597e-01 7.010e-01 2.729e-01 2.773e-01 8.394e-01 4.043e-01 250
9.424e-02 3.550e-01 7.348e-01 1.000e+00 1.000e-03 4.314e-01 1.000e+00 5.052e-01 250
1.231e-01 4.142e-01 2.464e-01 3.189e-01 3.938e-01 1.771e-01 1.000e+00 3.537e-01 250
1.053e-01 4.266e-01 4.092e-01 6.418e-01 1.000e-03 1.000e-03 1.000e+00 3.326e-01 250
1.165e-01 9.119e-01 4.706e-01 7.016e-01 4.075e-01 1.000e-03 1.000e+00 4.337e-01 250
7.990e-02 3.145e-01 6.289e-01 1.000e+00 1.000e-03 2.408e-01 6.895e-01 4.396e-01 250
1.364e-01 6.859e-01 2.904e-01 4.441e-01 1.598e-01 1.950e-01 8.400e-01 4.653e-01 250
1.099e-01 6.382e-01 6.417e-01 9.183e-01 1.000e-03 1.000e-03 7.572e-01 4.331e-01 250
1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 5.648e-01 7.774e-01 1.206e+00 250
1.055e-01 7.432e-01 5.719e-01 9.122e-01 1.029e-01 1.000e-03 1.000e+00 3.598e-01 250
1.002e-01 6.083e-01 3.176e-01 4.366e-01 6.051e-01 2.221e-01 1.000e+00 4.120e-01 300
1.130e-01 4.249e-01 3.082e-01 3.900e-01 5.615e-01 3.490e-03 1.000e+00 4.274e-01 300
1.164e-01 2.335e-01 2.574e-01 3.472e-01 2.298e-01 1.000e-03 1.000e+00 2.986e-01 300
1.092e-01 7.207e-01 5.931e-01 9.159e-01 1.000e-03 1.000e+00 5.840e-01 4.028e-01 300
9.957e-02 5.906e-01 4.416e-01 7.175e-01 1.341e-01 1.944e-01 8.729e-01 4.106e-01 300
1.042e-01 2.468e-01 3.035e-01 4.025e-01 1.446e-01 1.779e-01 8.109e-01 3.693e-01 300
1.039e-01 6.038e-01 4.230e-01 6.484e-01 2.509e-01 1.000e-03 7.636e-01 3.690e-01 300
1.247e-01 5.829e-01 4.378e-01 6.323e-01 1.000e-03 6.554e-02 5.905e-01 4.105e-01 300
1.095e-01 5.115e-01 4.123e-01 6.719e-01 1.000e-03 1.000e-03 1.000e+00 3.672e-01 300
1.061e-01 2.960e-01 2.973e-01 3.993e-01 2.308e-01 1.218e-01 7.345e-01 3.971e-01 300
1.036e-01 2.531e-01 2.677e-01 4.413e-01 1.000e-03 2.852e-01 5.420e-01 2.911e-01 300
9.834e-02 5.265e-01 3.860e-01 6.230e-01 2.972e-01 1.000e-03 9.477e-01 3.373e-01 300
1.180e-01 1.000e-03 4.550e-01 6.072e-01 4.468e-01 1.000e-03 8.303e-01 3.524e-01 300
1.133e-01 3.825e-01 3.592e-01 5.086e-01 9.851e-02 1.000e-03 9.977e-01 3.640e-01 300
8.993e-02 4.047e-01 6.268e-01 9.409e-01 3.495e-02 1.000e-03 7.003e-01 3.953e-01 300
9.759e-02 4.228e-01 4.901e-01 7.709e-01 1.000e-03 5.319e-01 1.000e+00 3.543e-01 300
1.297e-01 3.618e-01 3.040e-01 4.170e-01 1.000e-03 4.220e-01 7.149e-01 3.827e-01 300
9.267e-02 3.864e-01 5.230e-01 8.191e-01 2.185e-02 1.000e-03 1.000e+00 3.935e-01 300
1.236e-01 5.650e-01 3.494e-01 5.054e-01 8.523e-02 3.349e-01 1.000e+00 3.964e-01 300
1.050e-01 6.396e-01 3.658e-01 6.156e-01 1.296e-01 4.397e-01 1.000e+00 3.679e-01 300
1.083e-01 4.611e-01 3.359e-01 5.616e-01 4.832e-02 1.000e-03 4.161e-01 3.565e-01 300
1.155e-01 4.680e-01 2.983e-01 4.464e-01 1.857e-01 1.792e-01 9.740e-01 3.357e-01 300
1.044e-01 5.250e-01 2.038e-01 3.017e-01 4.352e-01 4.005e-01 9.230e-01 4.055e-01 300
1.153e-01 1.390e-01 2.509e-01 3.284e-01 1.681e-01 1.000e-03 8.378e-01 2.997e-01 300
1.290e-01 1.328e-01 2.395e-01 3.199e-01 1.000e-03 1.000e-03 5.557e-01 4.315e-01 300
9.876e-02 3.557e-01 3.012e-01 4.739e-01 3.172e-01 1.000e-03 1.000e+00 3.023e-01 300
1.085e-01 4.602e-01 4.133e-01 6.448e-01 1.000e-03 6.099e-02 4.291e-01 3.262e-01 300
8.131e-02 6.824e-01 5.351e-01 9.507e-01 2.969e-01 1.000e-03 4.704e-01 4.372e-01 300
1.000e+00 5.841e-01 1.000e+00 1.000e+00 1.000e-03 3.338e-01 6.529e-01 1.123e+00 300
8.757e-02 3.705e-01 3.653e-01 5.819e-01 2.655e-01 4.012e-02 7.753e-01 3.690e-01 300
1.042e-01 2.134e-01 2.561e-01 4.050e-01 6.202e-02 1.480e-02 6.462e-01 3.798e-01 300
1.280e-01 3.237e-01 2.421e-01 2.588e-01 1.066e-01 1.000e-03 1.000e-03 3.264e-01 300
9.239e-02 5.024e-01 5.588e-01 9.349e-01 1.000e-03 3.355e-01 9.689e-01 3.720e-01 300
8.528e-02 4.965e-01 4.218e-01 7.118e-01 3.472e-01 1.000e-03 8.173e-01 3.833e-01 300
9.849e-02 6.017e-01 3.890e-01 6.201e-01 3.474e-01 1.000e-03 7.066e-01 3.790e-01 300
7.939e-02 1.762e-01 4.109e-01 6.348e-01 1.475e-01 1.209e-01 1.000e+00 4.336e-01 300
9.933e-02 1.467e-01 3.084e-01 4.336e-01 2.007e-01 1.000e-03 1.000e+00 3.455e-01 300
9.896e-02 5.872e-01 5.438e-01 9.077e-01 1.000e-03 2.051e-01 6.411e-01 3.517e-01 300
1.112e-01 3.932e-01 1.833e-01 3.175e-01 4.863e-01 1.000e-03 1.000e+00 3.558e-01 300
1.413e-01 1.456e-01 3.141e-01 3.347e-01 1.000e-03 2.221e-01 6.749e-01 4.720e-01 300
1.127e-01 6.199e-01 3.960e-01 6.358e-01 1.633e-01 1.000e-03 1.000e+00 3.594e-01 300
1.275e-01 2.470e-01 3.096e-01 3.874e-01 6.917e-02 2.688e-02 1.000e+00 3.881e-01 300
1.220e-01 4.794e-01 2.656e-01 3.709e-01 3.227e-01 1.667e-01 1.000e+00 3.612e-01 300
1.152e-01 5.933e-01 4.571e-01 6.300e-01 2.246e-01 3.329e-02 1.000e+00 4.456e-01 300
1.008e-01 4.209e-01 4.845e-01 7.146e-01 2.165e-02 1.408e-01 4.274e-01 3.637e-01 300
9.841e-02 4.732e-01 3.631e-01 5.191e-01 5.197e-01 1.000e-03 1.000e+00 3.743e-01 300
9.661e-02 3.518e-01 2.123e-01 3.822e-01 4.461e-01 1.000e-03 9.381e-01 3.943e-01 300
1.002e-01 2.813e-01 2.308e-01 3.247e-01 8.213e-01 2.154e-02 1.000e+00 3.798e-01 300
8.401e-02 3.362e-01 5.603e-01 8.844e-01 4.783e-02 8.914e-03 6.967e-01 3.890e-01 300
8.797e-02 5.888e-01 3.843e-01 5.586e-01 8.286e-01 1.000e-03 9.992e-01 4.162e-01 300
1.245e-01 6.249e-01 2.355e-01 3.972e-01 3.568e-01 8.483e-02 9.951e-01 4.149e-01 300
1.058e-01 4.909e-01 5.276e-01 7.788e-01 1.000e-03 4.604e-01 2.317e-01 4.269e-01 300
8.640e-02 5.299e-01 4.016e-01 6.795e-01 4.420e-01 1.000e-03 9.757e-01 4.160e-01 300
1.194e-01 8.627e-01 2.354e-01 4.097e-01 6.041e-01 1.649e-01 1.000e+00 4.736e-01 300
9.908e-02 5.345e-01 5.147e-01 8.087e-01 1.168e-01 1.000e-03 1.000e+00 4.016e-01 300
8.152e-02 8.206e-01 3.656e-01 5.264e-01 1.000e+00 1.000e-03 6.880e-01 4.845e-01 300
8.965e-02 1.000e+00 4.251e-01 6.488e-01 1.000e+00 8.208e-02 1.000e+00 4.347e-01 300
