a1 a2 a3 a4 a5 a6 a7 RMSE it
6.002e-01 7.313e-01 7.058e-01 1.000e-03 1.000e-03 8.068e-01 7.956e-01 3.856e-01 100
1.000e+00 1.000e+00 3.441e-01 1.000e-03 3.053e-02 1.000e+00 1.000e+00 2.479e-01 100
1.000e+00 1.000e+00 1.000e+00 1.973e-01 3.593e-01 1.000e+00 1.000e+00 3.168e-01 100
8.854e-01 1.000e+00 9.851e-01 4.170e-01 2.220e-01 1.000e+00 9.419e-01 2.580e+00 100
9.476e-01 8.530e-01 7.595e-01 3.656e-01 1.658e-02 8.192e-01 1.000e+00 2.758e-01 100
1.000e+00 1.000e+00 9.622e-01 8.249e-01 8.500e-03 1.000e+00 1.000e+00 2.959e-01 100
1.000e+00 1.000e+00 1.000e+00 1.000e-03 3.907e-01 1.000e+00 1.000e+00 3.266e-01 100
8.954e-01 8.519e-01 1.000e+00 1.000e-03 2.857e-02 8.627e-01 1.000e+00 2.788e-01 100
8.381e-01 5.499e-01 9.347e-01 3.064e-01 4.693e-02 4.855e-01 8.140e-01 1.555e-01 100
8.670e-01 1.000e-03 1.000e+00 1.000e-03 1.189e-01 1.000e-03 8.705e-01 2.406e-01 100
1.217e-01 7.149e-01 1.000e+00 6.169e-01 3.726e-01 4.920e-01 9.394e-02 4.305e-01 100
7.337e-01 4.573e-01 1.000e+00 4.199e-01 5.698e-02 4.879e-01 8.270e-01 2.154e-01 100
7.175e-01 3.408e-01 1.000e+00 5.110e-01 7.205e-01 4.240e-01 9.015e-01 8.178e-01 100
2.838e-01 2.514e-01 6.605e-01 1.000e-03 5.090e-01 3.079e-01 3.585e-01 9.268e-01 100
9.639e-01 6.340e-01 7.880e-01 1.000e-03 4.370e-02 6.301e-01 1.000e+00 2.059e-01 100
1.000e+00 1.000e+00 5.382e-01 7.254e-01 1.000e-03 9.877e-01 1.000e+00 2.788e-01 100
7.205e-01 7.164e-01 1.000e+00 1.000e+00 2.021e-02 7.584e-01 7.532e-01 2.386e-01 100
9.386e-01 9.360e-01 1.000e+00 1.000e+00 1.000e-03 1.000e+00 1.000e+00 2.938e-01 100
1.000e+00 9.984e-01 9.405e-01 1.000e-03 4.615e-01 9.200e-01 9.625e-01 3.001e-01 100
1.000e+00 3.606e-01 8.460e-01 3.356e-01 4.810e-02 3.392e-01 1.000e+00 1.504e-01 100
9.367e-01 1.000e+00 5.956e-01 1.000e-03 2.583e-02 1.000e+00 9.535e-01 2.991e-01 100
9.764e-01 7.966e-01 9.617e-01 6.430e-01 3.933e-01 7.984e-01 9.905e-01 3.325e-01 100
2.932e-01 4.469e-01 3.608e-01 1.580e-01 1.000e-03 7.731e-01 6.277e-01 3.119e-01 100
1.000e+00 1.000e+00 5.545e-01 1.000e-03 2.660e-02 1.000e+00 1.000e+00 2.809e-01 100
9.509e-01 7.739e-01 6.470e-01 5.925e-01 1.179e-02 8.058e-01 1.000e+00 1.745e-01 100
5.236e-01 1.000e-03 7.749e-01 1.000e-03 5.239e-03 1.000e-03 6.285e-01 3.323e-01 100
1.000e+00 5.368e-01 9.374e-01 4.439e-01 3.911e-02 4.742e-01 9.101e-01 1.128e-01 100
1.000e+00 1.000e+00 9.137e-01 4.518e-01 4.041e-01 1.000e+00 9.974e-01 3.914e-01 100
5.742e-01 5.745e-01 9.638e-01 1.000e-03 1.213e-02 9.600e-01 1.000e+00 2.128e-01 100
9.935e-01 3.287e-01 3.340e-01 1.000e-03 4.810e-02 3.287e-01 1.000e+00 2.408e-01 100
8.627e-01 8.783e-01 6.503e-01 8.561e-01 1.000e-03 8.949e-01 8.920e-01 2.750e-01 100
1.000e+00 1.000e+00 3.806e-01 1.000e-03 3.002e-02 9.467e-01 1.000e+00 2.949e-01 100
1.000e+00 6.926e-01 4.620e-01 3.503e-01 1.428e-01 6.977e-01 1.000e+00 1.861e+00 100
9.283e-01 1.000e+00 6.347e-01 3.167e-01 1.000e-03 1.000e+00 9.965e-01 4.649e-01 100
6.549e-01 4.069e-01 9.280e-01 1.000e-03 5.179e-02 5.066e-01 9.871e-01 1.596e-01 100
1.000e+00 3.643e-01 1.000e+00 8.680e-01 1.000e-03 3.483e-01 1.000e+00 2.685e-01 100
3.496e-01 4.883e-01 7.368e-01 5.667e-01 1.000e-03 9.377e-01 7.759e-01 4.341e-01 100
2.411e-01 3.038e-01 9.759e-01 1.000e-03 1.000e-03 6.754e-01 6.301e-01 2.953e-01 100
1.000e+00 1.000e+00 8.261e-01 9.027e-01 1.000e-03 1.000e+00 1.000e+00 2.832e-01 100
8.253e-01 7.358e-01 5.974e-01 1.193e-01 2.768e-02 8.031e-01 9.467e-01 1.884e-01 100
6.272e-01 4.237e-01 7.170e-01 2.467e-01 5.462e-02 5.410e-01 8.386e-01 2.671e-01 100
8.480e-01 8.597e-01 6.849e-01 8.635e-01 1.000e-03 1.000e+00 1.000e+00 2.898e-01 100
8.447e-01 7.782e-01 6.069e-01 3.989e-01 1.000e-03 7.858e-01 9.397e-01 3.818e-01 100
7.266e-01 4.608e-01 1.000e+00 1.000e-03 7.914e-02 4.847e-01 8.321e-01 2.263e-01 100
8.543e-01 8.721e-01 1.000e+00 4.181e-02 4.405e-02 8.820e-01 1.000e+00 2.966e-01 100
2.817e-01 4.156e-01 2.308e-01 1.000e-03 1.000e-03 8.452e-01 6.002e-01 3.094e-01 100
1.000e+00 1.000e+00 4.188e-01 1.000e-03 2.850e-02 9.669e-01 1.000e+00 2.651e-01 100
9.023e-01 7.077e-01 6.467e-01 8.557e-03 1.740e-01 4.182e-01 5.572e-01 1.699e-01 100
1.000e+00 8.407e-01 4.921e-01 2.118e-01 3.091e-02 8.182e-01 1.000e+00 1.885e-01 100
7.521e-01 7.809e-01 8.598e-01 1.000e-03 1.439e-01 6.295e-01 7.296e-01 2.726e-01 100
6.888e-01 5.684e-01 5.565e-01 1.000e-03 6.011e-02 6.257e-01 8.472e-01 1.411e-01 100
9.519e-01 1.000e+00 8.932e-01 7.787e-01 6.364e-03 1.000e+00 9.680e-01 3.186e-01 100
7.896e-01 8.335e-01 8.095e-01 2.931e-01 2.218e-02 9.727e-01 9.991e-01 2.618e-01 100
8.691e-01 7.297e-01 1.000e+00 1.719e-01 4.417e-02 7.831e-01 9.545e-01 3.626e-01 100
1.000e+00 1.000e+00 1.000e+00 1.878e-01 3.402e-01 1.000e+00 1.000e+00 3.139e-01 100
7.897e-01 8.003e-01 8.667e-01 1.374e-02 5.284e-02 8.335e-01 9.004e-01 2.824e-01 100
6.944e-01 5.158e-01 9.207e-01 3.101e-01 5.693e-02 5.124e-01 7.497e-01 1.335e-01 100
8.002e-01 8.168e-01 6.357e-01 1.000e-03 2.906e-02 8.207e-01 8.896e-01 3.038e-01 100
1.000e+00 1.000e+00 1.000e+00 4.922e-01 3.159e-01 1.000e+00 1.000e+00 3.320e-01 100
6.009e-01 3.180e-01 1.000e+00 1.000e-03 5.667e-02 4.363e-01 1.000e+00 2.292e-01 100
9.209e-01 1.000e+00 7.406e-01 1.000e-03 2.366e-02 1.000e+00 9.419e-01 3.205e-01 100
9.737e-01 9.055e-01 1.000e+00 5.800e-02 6.196e-01 9.196e-01 9.950e-01 7.604e-01 100
6.717e-01 7.676e-01 9.737e-01 1.000e-03 6.006e-02 8.598e-01 9.013e-01 2.886e-01 100
8.851e-01 7.837e-01 6.533e-01 6.188e-02 5.771e-02 7.107e-01 8.933e-01 2.140e-01 100
3.988e-01 4.999e-01 5.115e-01 3.342e-01 1.000e-03 7.635e-01 7.142e-01 3.229e-01 100
9.370e-01 7.744e-01 7.097e-01 1.000e-03 6.484e-02 6.606e-01 9.405e-01 2.140e-01 100
6.922e-01 4.749e-01 8.422e-01 5.247e-01 1.000e-03 4.387e-01 7.193e-01 3.130e-01 100
6.254e-01 3.918e-01 9.539e-01 1.000e-03 6.211e-02 4.691e-01 9.232e-01 1.376e-01 100
6.987e-01 4.538e-01 5.146e-01 1.000e-03 6.627e-02 5.121e-01 8.563e-01 1.341e-01 100
1.000e+00 1.000e+00 1.000e+00 8.343e-01 1.199e-02 1.000e+00 1.000e+00 3.045e-01 100
1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e-03 1.000e+00 9.979e-01 3.063e-01 100
1.000e+00 1.000e+00 1.000e+00 9.378e-02 3.729e-01 1.000e+00 1.000e+00 3.191e-01 100
8.691e-01 6.268e-01 1.000e+00 2.754e-01 1.859e-02 6.418e-01 1.000e+00 2.202e-01 100
1.000e+00 9.669e-01 1.000e+00 4.296e-01 3.249e-01 9.333e-01 1.000e+00 3.831e-01 100
1.000e+00 6.861e-01 8.403e-01 1.000e+00 1.000e-03 6.238e-01 9.080e-01 1.715e-01 100
1.000e+00 6.010e-01 1.000e+00 1.000e+00 1.000e-03 6.024e-01 1.000e+00 1.260e-01 100
9.509e-01 9.488e-01 7.225e-01 8.002e-01 1.000e-03 1.000e+00 1.000e+00 3.077e-01 100
1.000e+00 1.000e+00 5.663e-01 3.299e-01 1.000e-03 1.000e+00 1.000e+00 6.216e-01 100
1.000e+00 1.000e+00 6.436e-01 7.639e-01 1.000e-03 1.000e+00 1.000e+00 2.835e-01 100
8.120e-01 6.922e-01 9.184e-01 1.000e-03 8.638e-02 5.510e-01 7.290e-01 2.203e-01 100
1.000e+00 1.000e+00 9.638e-01 1.000e-03 3.437e-01 1.000e+00 1.000e+00 3.174e-01 100
7.702e-01 6.578e-01 5.648e-01 1.000e-03 9.295e-02 6.387e-01 7.374e-01 3.407e-01 100
4.545e-01 4.579e-01 9.366e-01 1.000e-03 1.000e-03 6.302e-01 7.466e-01 3.271e-01 100
1.000e+00 5.878e-01 3.234e-01 1.000e-03 9.958e-02 5.285e-01 9.101e-01 2.761e-01 100
4.415e-01 1.515e-01 5.053e-01 3.673e-01 1.000e-03 2.288e-01 7.471e-01 2.816e-01 100
1.000e+00 1.000e+00 5.618e-01 7.763e-01 1.000e-03 1.000e+00 1.000e+00 2.592e-01 100
3.765e-01 3.370e-01 8.396e-01 1.000e-03 1.000e-03 6.024e-01 1.000e+00 3.103e-01 100
1.000e+00 1.000e+00 9.223e-01 8.809e-01 1.000e-03 1.000e+00 1.000e+00 3.278e-01 100
7.893e-01 6.670e-01 6.020e-01 1.000e-03 3.699e-02 7.575e-01 9.666e-01 1.846e-01 100
9.963e-01 1.000e+00 1.000e+00 5.258e-01 3.563e-01 1.000e+00 1.000e+00 3.360e-01 100
1.000e+00 2.008e-01 1.000e+00 1.000e+00 1.000e-03 2.008e-01 1.000e+00 2.131e-01 100
5.787e-01 9.818e-01 4.350e-01 1.000e-03 1.000e-03 1.000e+00 6.072e-01 4.557e-01 100
3.989e-01 5.575e-01 1.000e+00 4.242e-01 1.000e-03 7.856e-01 7.022e-01 3.547e-01 100
9.126e-01 7.266e-01 9.359e-01 3.464e-01 9.845e-03 7.474e-01 1.000e+00 2.669e-01 100
1.000e+00 2.008e-01 9.459e-01 1.000e+00 1.000e-03 2.008e-01 1.000e+00 1.944e-01 100
9.578e-01 9.822e-01 8.982e-01 1.000e+00 1.000e-03 8.520e-01 8.549e-01 2.819e-01 100
5.485e-01 3.940e-01 1.000e+00 1.000e-03 6.942e-02 4.783e-01 7.645e-01 1.362e-01 100
9.887e-01 9.956e-01 7.430e-01 8.094e-01 1.000e-03 1.000e+00 1.000e+00 2.987e-01 100
3.613e-01 3.742e-01 8.628e-01 9.235e-03 1.000e-03 7.104e-01 9.308e-01 3.471e-01 100
1.000e+00 1.000e+00 9.109e-01 1.427e-01 4.117e-01 9.923e-01 9.950e-01 3.322e-01 100
1.000e+00 2.185e-01 9.967e-01 1.000e+00 1.700e-02 2.008e-01 9.668e-01 1.419e-01 100
1.000e+00 1.000e-03 6.760e-01 1.000e+00 2.600e-02 1.000e-03 9.722e-01 2.864e-01 100
7.626e-01 4.416e-01 9.840e-01 7.918e-01 1.770e-02 5.102e-01 9.063e-01 8.623e-02 100
1.000e+00 7.958e-01 9.521e-01 1.000e+00 1.000e-03 7.706e-01 1.000e+00 1.943e-01 100
4.913e-01 5.037e-01 6.705e-01 1.000e-03 1.878e-01 5.775e-01 5.822e-01 5.390e-01 100
7.671e-01 1.870e-01 4.173e-01 3.168e-01 1.000e-03 1.616e-01 6.908e-01 3.128e-01 100
1.000e+00 1.000e+00 5.190e-01 1.342e-01 3.227e-02 1.000e+00 1.000e+00 2.948e-01 100
8.333e-01 4.435e-01 6.658e-01 3.628e-01 7.900e-02 4.575e-01 8.718e-01 4.758e-01 100
5.622e-01 5.838e-01 1.000e+00 2.652e-01 1.000e-03 6.606e-01 8.321e-01 3.568e-01 100
8.947e-01 6.219e-01 9.164e-01 1.000e+00 1.000e-03 6.785e-01 9.801e-01 1.280e-01 100
6.616e-01 1.000e+00 5.937e-01 5.167e-01 1.000e-03 1.000e+00 6.755e-01 4.612e-01 100
9.821e-01 1.000e+00 3.546e-01 7.710e-02 2.413e-02 1.000e+00 9.696e-01 2.980e-01 100
7.366e-01 6.385e-01 7.285e-01 1.477e-02 2.838e-02 7.906e-01 9.583e-01 1.986e-01 100
9.431e-01 8.454e-01 9.195e-01 1.000e+00 1.000e-03 8.537e-01 9.514e-01 2.243e-01 100
8.763e-01 8.047e-01 8.281e-01 1.000e-03 3.309e-02 8.253e-01 9.367e-01 2.420e-01 100
6.984e-01 5.356e-01 1.000e+00 1.071e-01 7.961e-02 5.125e-01 7.542e-01 1.624e-01 100
1.000e+00 9.869e-01 9.698e-01 2.619e-01 4.086e-01 9.436e-01 1.000e+00 2.974e-01 100
5.147e-01 6.021e-01 1.000e+00 2.906e-02 2.534e-02 1.000e+00 1.000e+00 2.768e-01 100
6.636e-01 3.530e-01 1.000e+00 3.069e-01 1.521e-02 5.067e-01 1.000e+00 9.155e-02 100
1.000e+00 1.000e+00 5.746e-01 2.404e-01 1.958e-02 1.000e+00 1.000e+00 2.761e-01 100
8.544e-01 8.419e-01 3.648e-01 1.000e-03 1.000e-03 7.810e-01 9.173e-01 3.790e-01 100
8.784e-01 9.644e-01 6.578e-01 9.097e-02 4.161e-02 1.000e+00 1.000e+00 3.175e-01 100
5.535e-01 6.548e-01 8.969e-01 1.790e-01 2.500e-02 1.000e+00 1.000e+00 2.514e-01 100
5.641e-01 4.292e-01 8.998e-01 1.339e-01 1.000e-03 4.661e-01 7.222e-01 3.247e-01 100
1.000e+00 1.000e+00 3.370e-01 2.008e-01 4.179e-02 9.507e-01 1.000e+00 2.733e-01 100
9.857e-01 1.000e+00 3.138e-01 1.000e-03 1.000e-03 1.000e+00 9.778e-01 4.289e-01 100
1.000e+00 8.002e-01 6.225e-01 7.398e-01 1.000e-03 8.002e-01 1.000e+00 2.137e-01 100
6.470e-01 3.353e-01 9.740e-01 5.247e-01 4.832e-02 3.883e-01 8.292e-01 1.208e-01 100
7.611e-01 7.255e-01 7.859e-01 9.031e-02 7.682e-02 7.617e-01 9.274e-01 3.254e-01 100
1.000e+00 3.132e-01 7.704e-01 7.189e-01 2.253e-02 2.765e-01 9.055e-01 8.075e-02 100
9.522e-01 1.000e+00 1.000e+00 1.000e+00 6.881e-03 1.000e+00 1.000e+00 3.028e-01 100
7.164e-01 6.007e-01 1.000e+00 2.155e-01 8.629e-02 5.101e-01 6.967e-01 1.845e-01 100
6.549e-01 3.633e-01 1.000e+00 1.970e-01 5.096e-02 4.133e-01 7.562e-01 1.157e-01 100
1.000e+00 1.000e+00 9.580e-01 1.000e+00 1.000e-03 1.000e+00 1.000e+00 2.930e-01 100
8.973e-01 9.710e-01 3.276e-01 1.000e-03 1.000e-03 1.000e+00 1.000e+00 3.989e-01 100
1.000e+00 9.672e-01 1.000e+00 1.953e-01 3.589e-01 9.349e-01 1.000e+00 3.084e-01 100
7.866e-01 8.136e-01 1.000e+00 5.291e-01 4.340e-02 8.514e-01 8.869e-01 3.166e-01 100
1.000e+00 1.000e+00 8.381e-01 2.097e-01 3.605e-01 1.000e+00 1.000e+00 3.758e-01 100
9.920e-01 3.305e-01 6.125e-01 1.075e-01 4.059e-02 3.231e-01 9.734e-01 9.188e-02 100
9.521e-01 9.923e-01 9.031e-01 7.654e-02 4.535e-01 1.000e+00 1.000e+00 3.130e-01 100
1.000e+00 7.124e-01 1.000e+00 2.299e-01 3.319e-02 6.388e-01 1.000e+00 2.004e-01 100
9.069e-01 3.400e-01 1.000e+00 1.000e-03 2.345e-02 3.374e-01 9.536e-01 1.698e-01 100
1.000e+00 1.000e+00 9.654e-01 1.000e+00 1.000e-03 1.000e+00 1.000e+00 2.952e-01 100
1.000e+00 7.076e-01 7.915e-01 8.552e-01 1.000e-03 6.795e-01 1.000e+00 1.555e-01 100
4.996e-01 6.783e-01 9.280e-01 1.000e-03 5.890e-02 8.919e-01 7.956e-01 2.589e-01 150
5.396e-01 3.952e-01 1.000e+00 1.000e-03 5.169e-02 5.422e-01 8.743e-01 1.688e-01 150
7.952e-01 4.228e-01 9.447e-01 4.108e-01 5.846e-02 3.705e-01 7.113e-01 8.340e-02 150
7.679e-01 2.136e-01 1.000e+00 7.133e-01 4.664e-02 2.104e-01 7.983e-01 1.043e-01 150
8.407e-01 4.039e-01 6.269e-01 1.000e-03 3.529e-02 4.107e-01 9.441e-01 1.177e-01 150
6.091e-01 5.023e-01 1.000e+00 2.436e-01 2.637e-02 6.849e-01 9.030e-01 1.637e-01 150
1.000e+00 6.637e-01 8.172e-01 1.000e-03 3.404e-02 5.588e-01 9.432e-01 2.338e-01 150
1.000e+00 5.327e-01 1.000e+00 1.000e+00 1.000e-03 5.102e-01 1.000e+00 1.100e-01 150
1.000e+00 4.307e-01 1.000e+00 1.000e-03 4.876e-02 3.814e-01 1.000e+00 1.056e-01 150
6.845e-01 3.634e-01 9.729e-01 3.948e-01 8.368e-02 3.200e-01 6.013e-01 7.431e-02 150
6.373e-01 9.284e-02 9.131e-01 1.000e-03 6.614e-02 1.255e-01 1.000e+00 2.385e-01 150
5.937e-01 2.727e-01 1.000e+00 1.000e-03 6.128e-02 3.269e-01 8.168e-01 9.002e-02 150
7.211e-01 3.996e-01 1.000e+00 4.677e-02 3.556e-02 4.154e-01 7.641e-01 1.265e-01 150
6.989e-01 3.154e-01 1.000e+00 2.567e-01 4.396e-02 3.481e-01 8.497e-01 7.963e-02 150
6.793e-01 4.635e-01 7.776e-01 1.000e-03 9.418e-02 4.465e-01 8.472e-01 1.058e-01 150
6.329e-01 2.786e-01 8.056e-01 1.000e-03 9.746e-02 3.080e-01 8.218e-01 1.526e-01 150
9.380e-01 5.263e-01 6.406e-01 1.608e-01 5.326e-02 4.752e-01 9.111e-01 9.225e-02 150
9.921e-01 9.866e-01 1.000e+00 1.000e-03 3.865e-01 9.725e-01 1.000e+00 3.014e-01 150
8.503e-01 4.642e-01 6.162e-01 1.000e-03 8.902e-02 3.610e-01 7.258e-01 1.061e-01 150
6.926e-01 3.626e-01 1.000e+00 1.000e-03 3.471e-02 3.814e-01 7.972e-01 1.425e-01 150
9.513e-01 3.247e-01 1.000e+00 1.000e-03 3.839e-02 3.003e-01 9.542e-01 1.322e-01 150
9.313e-01 3.040e-01 1.000e+00 7.890e-01 1.303e-02 3.253e-01 9.965e-01 8.464e-02 150
7.184e-01 2.074e-01 8.187e-01 4.850e-01 4.556e-02 2.273e-01 8.420e-01 7.507e-02 150
8.219e-01 2.077e-01 8.743e-01 2.848e-02 1.247e-01 1.620e-01 6.301e-01 1.127e-01 150
9.646e-01 7.836e-01 1.000e+00 1.000e-03 5.175e-01 7.032e-01 8.853e-01 2.323e-01 150
1.000e+00 5.785e-01 1.000e+00 1.000e+00 1.000e-03 5.694e-01 1.000e+00 1.199e-01 150
1.000e+00 3.795e-01 9.576e-01 1.000e+00 1.000e-03 3.664e-01 9.981e-01 9.009e-02 150
8.252e-01 6.781e-01 5.693e-01 4.014e-01 2.194e-02 7.912e-01 1.000e+00 1.553e-01 150
6.082e-01 2.861e-01 1.000e+00 3.743e-01 6.504e-02 3.057e-01 6.791e-01 6.150e-02 150
6.620e-01 4.965e-01 9.365e-01 1.000e-03 7.245e-02 4.818e-01 7.654e-01 1.443e-01 150
1.000e+00 8.703e-01 8.081e-01 1.000e-03 3.293e-02 8.011e-01 1.000e+00 2.552e-01 150
7.181e-01 7.407e-01 1.000e+00 1.000e+00 2.304e-02 7.846e-01 8.052e-01 2.542e-01 150
9.426e-01 4.038e-01 6.358e-01 2.680e-01 6.859e-02 3.267e-01 7.690e-01 5.312e-02 150
1.000e+00 4.349e-01 6.061e-01 7.629e-01 1.000e-03 4.329e-01 1.000e+00 1.615e-01 150
9.628e-01 4.232e-01 1.000e+00 9.851e-01 8.340e-03 3.916e-01 9.336e-01 5.529e-02 150
5.930e-01 3.607e-01 6.548e-01 1.000e-03 6.609e-02 4.695e-01 9.253e-01 1.619e-01 150
5.642e-01 1.825e-01 1.000e+00 1.000e-03 4.092e-02 2.388e-01 7.634e-01 3.246e-02 150
1.000e+00 7.036e-01 6.522e-01 4.891e-01 2.394e-02 6.819e-01 1.000e+00 1.368e-01 150
7.197e-01 5.015e-01 1.000e+00 7.241e-01 6.087e-02 4.757e-01 6.744e-01 2.348e-01 150
8.995e-01 7.072e-01 8.522e-01 1.000e-03 1.584e-02 7.102e-01 9.492e-01 2.572e-01 150
7.556e-01 4.101e-01 1.000e+00 4.751e-01 2.413e-02 4.878e-01 1.000e+00 9.543e-02 150
5.199e-01 1.993e-01 1.000e+00 9.148e-02 6.799e-02 2.505e-01 6.785e-01 8.861e-02 150
5.969e-01 2.763e-01 9.901e-01 7.036e-02 8.990e-02 2.861e-01 7.202e-01 5.668e-02 150
7.279e-01 6.168e-01 8.786e-01 1.000e-03 4.999e-02 6.397e-01 8.691e-01 1.888e-01 150
7.029e-01 2.524e-01 5.672e-01 3.603e-02 5.686e-02 2.845e-01 8.018e-01 6.893e-02 150
7.279e-01 5.133e-01 9.845e-01 1.000e-03 3.406e-02 5.335e-01 8.735e-01 1.787e-01 150
7.781e-01 2.223e-01 1.000e+00 4.960e-02 5.741e-02 2.328e-01 8.972e-01 1.118e-01 150
9.537e-01 3.954e-01 9.024e-01 7.013e-01 7.904e-03 4.049e-01 1.000e+00 1.564e-01 150
6.490e-01 2.932e-01 1.000e+00 7.288e-01 4.843e-02 3.108e-01 6.914e-01 1.085e-01 150
5.870e-01 3.580e-01 7.041e-01 1.000e-03 1.096e-01 3.958e-01 7.468e-01 1.782e-01 150
1.000e+00 1.000e+00 5.216e-01 4.303e-01 1.639e-02 1.000e+00 1.000e+00 2.566e-01 150
9.622e-01 6.585e-01 7.474e-01 7.072e-01 1.444e-02 6.440e-01 9.763e-01 1.205e-01 150
7.680e-01 6.210e-01 8.418e-01 7.894e-01 2.562e-02 5.999e-01 7.861e-01 1.456e-01 150
8.500e-01 3.587e-01 6.757e-01 7.535e-02 3.257e-02 3.795e-01 9.302e-01 8.356e-02 150
7.014e-01 5.835e-01 8.477e-01 1.000e-03 3.037e-02 6.892e-01 9.819e-01 1.756e-01 150
6.662e-01 2.230e-01 8.111e-01 1.000e-03 9.311e-02 2.026e-01 6.876e-01 1.156e-01 150
9.107e-01 4.802e-01 9.898e-01 1.000e-03 2.067e-02 5.301e-01 1.000e+00 1.009e-01 150
1.000e+00 6.034e-01 1.000e+00 7.659e-01 2.703e-02 5.711e-01 1.000e+00 2.075e-01 150
8.888e-01 6.497e-01 5.075e-01 1.000e-03 7.186e-02 6.172e-01 9.606e-01 1.507e-01 150
5.616e-01 6.856e-01 9.956e-01 8.642e-02 4.863e-02 9.033e-01 1.000e+00 2.613e-01 150
7.719e-01 5.470e-01 1.000e+00 8.986e-01 8.833e-03 6.217e-01 9.107e-01 1.308e-01 150
8.912e-01 3.022e-01 6.943e-01 4.398e-01 5.190e-02 2.826e-01 8.678e-01 8.837e-02 150
7.387e-01 5.113e-01 8.466e-01 3.762e-02 3.659e-02 5.841e-01 9.633e-01 1.384e-01 150
4.856e-01 3.253e-01 9.386e-01 2.097e-01 9.593e-02 3.902e-01 6.670e-01 1.526e-01 150
7.357e-01 3.031e-01 5.959e-01 1.000e-03 8.908e-02 2.873e-01 7.855e-01 2.550e-02 150
1.000e+00 7.911e-01 1.000e+00 1.000e+00 1.000e-03 7.523e-01 1.000e+00 2.100e-01 150
7.540e-01 7.183e-01 1.000e+00 4.144e-01 3.898e-02 7.069e-01 8.485e-01 2.305e-01 150
5.710e-01 3.400e-01 7.845e-01 1.000e-03 4.778e-02 4.291e-01 8.332e-01 9.176e-02 150
9.804e-01 7.203e-01 8.350e-01 8.347e-01 1.000e-03 7.007e-01 9.467e-01 2.122e-01 150
7.594e-01 5.638e-01 5.095e-01 1.000e-03 4.021e-02 7.000e-01 1.000e+00 2.051e-01 150
6.582e-01 1.000e-03 8.227e-01 1.000e-03 3.693e-01 1.000e-03 7.378e-01 3.076e-01 150
8.612e-01 5.385e-01 5.842e-01 6.888e-02 2.882e-02 6.221e-01 9.930e-01 1.329e-01 150
7.199e-01 3.528e-01 9.893e-01 1.000e-03 6.604e-02 3.327e-01 8.036e-01 1.235e-01 150
6.747e-01 2.513e-01 7.794e-01 1.000e-03 3.946e-02 3.070e-01 8.803e-01 6.811e-02 150
5.747e-01 3.662e-01 1.000e+00 3.445e-01 5.814e-02 4.016e-01 7.057e-01 1.201e-01 150
9.532e-01 7.212e-01 9.050e-01 1.000e+00 1.000e-03 7.562e-01 1.000e+00 1.587e-01 150
8.619e-01 3.850e-01 9.029e-01 6.528e-01 2.381e-02 3.764e-01 8.771e-01 7.186e-02 150
5.819e-01 2.780e-01 8.706e-01 1.000e-03 7.602e-02 3.113e-01 6.817e-01 6.803e-02 150
9.640e-01 4.268e-01 7.785e-01 1.208e-01 4.163e-02 3.587e-01 8.128e-01 1.412e-01 150
8.692e-01 6.194e-01 8.643e-01 8.785e-01 5.951e-03 7.093e-01 1.000e+00 1.242e-01 150
7.827e-01 4.505e-01 7.563e-01 9.371e-01 5.087e-03 5.633e-01 1.000e+00 1.202e-01 150
1.000e+00 6.127e-01 1.000e+00 1.000e+00 1.000e-03 6.099e-01 1.000e+00 1.307e-01 150
8.020e-01 4.985e-01 7.904e-01 5.206e-02 5.569e-02 4.764e-01 8.012e-01 1.147e-01 150
9.309e-01 7.985e-01 1.000e+00 5.227e-01 4.142e-01 7.625e-01 9.083e-01 3.531e-01 150
9.243e-01 4.655e-01 1.000e+00 1.000e+00 1.000e-03 5.036e-01 9.979e-01 1.163e-01 150
9.261e-01 4.730e-01 8.854e-01 9.334e-01 1.000e-03 4.726e-01 9.319e-01 1.082e-01 150
6.236e-01 3.542e-01 5.810e-01 1.000e-03 6.398e-02 4.408e-01 9.855e-01 1.032e-01 150
5.468e-01 2.075e-01 1.000e+00 8.953e-02 6.825e-02 2.560e-01 7.246e-01 9.851e-02 150
5.832e-01 3.907e-01 9.531e-01 1.000e-03 1.184e-01 3.800e-01 6.392e-01 1.086e-01 150
1.000e+00 3.951e-01 1.000e+00 5.334e-01 8.146e-02 2.876e-01 7.301e-01 1.897e-01 150
9.562e-01 9.672e-01 7.819e-01 2.393e-02 4.349e-01 1.000e+00 1.000e+00 3.581e-01 150
9.040e-01 5.996e-01 5.322e-01 1.000e-03 5.566e-02 5.838e-01 1.000e+00 1.154e-01 150
6.382e-01 3.219e-01 1.000e+00 1.000e-03 5.878e-02 3.261e-01 7.476e-01 1.257e-01 150
7.867e-01 1.497e-01 1.000e+00 7.707e-01 2.655e-02 1.497e-01 8.207e-01 1.289e-01 150
1.000e+00 4.024e-01 9.362e-01 1.000e+00 1.000e-03 3.844e-01 1.000e+00 6.600e-02 150
5.938e-01 2.583e-01 8.172e-01 1.000e-03 4.281e-02 3.431e-01 9.317e-01 5.330e-02 150
